Time Bucket (America/Los_Angeles),Main panel-Mains_A (kWhs),Main panel-Mains_B (kWhs),Main panel-Mains_C (kWhs),Main panel-Water Heater-Tankless water heater (kWhs),Main panel-Pump-Sump pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Trash motion detector (kWhs),Main panel-Pump-Pool pump (kWhs),Main panel-Pump-Spa pump (kWhs),Main panel-Garage/Shop/Barn/Shed-Garden shed (kWhs),Main panel-Circuit_7 (kWhs),Main panel-Circuit_8 (kWhs),Main panel-Circuit_9 (kWhs),Main panel-Circuit_10 (kWhs),Main panel-Circuit_11 (kWhs),Main panel-Solar/Generation-Generator (kWhs),Main panel-Air Conditioner-Air Conditioner (kWhs),Main panel-Solar/Generation-Solar inverter (kWhs),Main panel-Cooktop/Range/Oven/Stove-Oven (kWhs),Main panel-Cooktop/Range/Oven/Stove-Stove (kWhs)
08/26/2024 23:00:00,No CT,-0.4913,-1.8804,0.0007,No CT,0.0087,0.0000,0.0000,0.0914,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0029,0.0008,0.1236
08/27/2024 00:00:00,No CT,-0.4055,-1.8665,0.0011,No CT,0.0088,0.0000,0.0000,0.0500,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0043,-0.0023,0.0008,0.0120
08/27/2024 01:00:00,No CT,-0.2345,-1.6034,0.0000,No CT,0.0000,0.0000,0.0000,0.0521,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.0023,0.0008,0.0120
08/27/2024 02:00:00,No CT,-0.1719,-1.3810,0.0000,No CT,0.0000,0.0000,0.0000,0.0502,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0405,-0.0022,0.0008,0.0117
08/27/2024 03:00:00,No CT,-0.1694,-1.2274,0.0000,No CT,0.0000,0.0000,0.0000,0.0494,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0039,0.0070,0.0115
08/27/2024 04:00:00,No CT,-0.2081,-1.5607,0.0000,No CT,0.0000,0.0000,0.0000,0.0507,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.0063,0.0036,0.0118
08/27/2024 05:00:00,No CT,-0.8056,-2.0463,0.0000,No CT,0.0000,0.0000,0.0000,0.0487,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0098,0.0036,0.0116
08/27/2024 06:00:00,No CT,-0.7666,-3.3917,0.0000,No CT,0.0000,0.0000,0.0000,0.6400,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0406,-0.0154,0.0036,0.0127
08/27/2024 07:00:00,No CT,-0.6845,-2.8325,0.0000,No CT,0.0000,0.0000,0.0000,0.3048,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0410,-0.0790,0.0000,0.0125
08/27/2024 08:00:00,No CT,-0.9443,-2.4963,0.0057,No CT,0.0001,0.0000,0.0000,0.0919,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0420,-0.2301,0.0000,0.0123
08/27/2024 09:00:00,No CT,-0.7074,-2.7778,0.0051,No CT,0.0000,0.0000,0.0000,0.0924,No CT,No CT,No CT,No CT,No CT,-0.0000,0.3354,-0.7759,0.0002,0.0126
08/27/2024 10:00:00,No CT,-2.7311,-3.4436,0.0100,No CT,0.0006,0.0000,0.0000,0.1081,No CT,No CT,No CT,No CT,No CT,-0.0000,0.7185,-1.5417,0.0002,1.4086
08/27/2024 11:00:00,No CT,-1.9245,-2.4368,0.0027,No CT,0.0003,0.0000,0.0000,0.0913,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.2129,0.0002,1.4532
08/27/2024 12:00:00,No CT,-4.6087,-5.7585,0.0003,No CT,0.0000,0.0000,0.0000,0.0900,No CT,No CT,No CT,No CT,No CT,-0.0000,2.8621,-2.6929,0.0002,1.4093
08/27/2024 13:00:00,No CT,-4.0807,-5.3231,0.0002,No CT,0.0001,0.0000,0.0000,0.0919,No CT,No CT,No CT,No CT,No CT,-0.0000,2.3270,-2.9629,0.0002,1.3937
08/27/2024 14:00:00,No CT,-2.1050,-2.7933,0.0053,No CT,0.0005,0.0000,0.0000,0.0923,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-3.0460,0.0002,1.3934
08/27/2024 15:00:00,No CT,-4.9043,-7.3405,0.0000,No CT,0.0000,0.0000,0.0000,0.0953,No CT,No CT,No CT,No CT,No CT,-0.0000,3.7307,-2.9265,0.0002,0.8823
08/27/2024 16:00:00,No CT,-0.8383,-2.6284,0.0019,No CT,0.0000,0.0000,0.0000,0.0934,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0083,-2.2284,0.0002,0.3342
08/27/2024 17:00:00,No CT,-2.2453,-4.6293,0.0019,No CT,0.0000,0.0000,0.0000,0.0927,No CT,No CT,No CT,No CT,No CT,-0.0000,1.8161,-0.8417,0.0002,0.0131
08/27/2024 18:00:00,No CT,-4.3901,-7.4048,0.0030,No CT,0.0000,0.0000,0.0000,0.1118,No CT,No CT,No CT,No CT,No CT,-0.0000,3.3099,-0.1248,0.0002,0.0927
08/27/2024 19:00:00,No CT,-1.8140,-3.6123,0.0011,No CT,0.0000,0.0000,0.0000,0.0952,No CT,No CT,No CT,No CT,No CT,-0.0000,0.5783,-0.0279,0.0002,0.1624
08/27/2024 20:00:00,No CT,-3.0139,-4.8725,0.0045,No CT,0.0045,0.0000,0.0000,0.0983,No CT,No CT,No CT,No CT,No CT,-0.0000,1.5058,-0.0130,0.0002,0.2726
08/27/2024 21:00:00,No CT,-1.7041,-3.4641,0.0000,No CT,0.0105,0.0000,0.2760,0.1007,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0096,0.0002,0.2785
08/27/2024 22:00:00,No CT,-1.7044,-2.9800,0.0002,No CT,0.0000,0.0000,0.0708,0.0998,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0091,0.0002,0.2786
08/27/2024 23:00:00,No CT,-1.2595,-2.5536,0.0008,No CT,0.0093,0.0000,0.0000,0.0933,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0083,0.0002,0.2012
08/28/2024 00:00:00,No CT,-0.5726,-2.1531,0.0055,No CT,0.0123,0.0000,0.0000,0.0524,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0040,0.0002,0.0249
08/28/2024 01:00:00,No CT,-0.2569,-1.7631,0.0000,No CT,0.0000,0.0000,0.0000,0.0506,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0024,0.0002,0.0156
08/28/2024 02:00:00,No CT,-0.1230,-1.7959,0.0000,No CT,0.0000,0.0000,0.0000,0.0508,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0027,0.0002,0.0140
08/28/2024 03:00:00,No CT,-0.1245,-1.7724,0.0000,No CT,0.0000,0.0000,0.0000,0.0510,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0036,0.0002,0.0125
08/28/2024 04:00:00,No CT,-0.2089,-1.6021,0.0009,No CT,0.0000,0.0000,0.0000,0.0526,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0175,-0.0032,0.0002,0.0121
08/28/2024 05:00:00,No CT,-0.8012,-2.4965,0.0000,No CT,0.0000,0.0000,0.0000,0.1624,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0419,-0.0092,0.0002,0.0125
08/28/2024 06:00:00,No CT,-0.6666,-3.1506,0.0000,No CT,0.0000,0.0000,0.0000,0.5082,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.0143,0.0002,0.0128
08/28/2024 07:00:00,No CT,-0.6476,-3.1736,0.0000,No CT,0.0000,0.0000,0.0000,0.5739,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0730,0.0002,0.0126
08/28/2024 08:00:00,No CT,-1.1699,-3.6386,0.0070,No CT,0.0000,0.0000,0.0000,0.5177,No CT,No CT,No CT,No CT,No CT,-0.0000,0.3865,-0.2072,0.0002,0.0126
08/28/2024 09:00:00,No CT,-1.5176,-3.2327,0.0013,No CT,0.0000,0.0000,0.0000,0.1161,No CT,No CT,No CT,No CT,No CT,-0.0000,1.0697,-0.7736,0.0002,0.0124
08/28/2024 10:00:00,No CT,-2.5743,-2.6377,0.0026,No CT,0.0003,0.0000,0.0000,0.0754,No CT,No CT,No CT,No CT,No CT,-0.0000,0.6292,-1.5453,0.0002,1.4147
08/28/2024 11:00:00,No CT,-4.4365,-5.3456,0.0024,No CT,0.0001,0.0000,0.0000,0.0749,No CT,No CT,No CT,No CT,No CT,-0.0000,2.5483,-2.2204,0.0002,1.4671
08/28/2024 12:00:00,No CT,-2.6260,-2.6180,0.0014,No CT,0.0002,0.0000,0.0000,0.0742,No CT,No CT,No CT,No CT,No CT,-0.0000,0.7122,-2.7074,0.0002,1.4604
08/28/2024 13:00:00,No CT,-3.1766,-3.9699,0.0019,No CT,0.0002,0.0000,0.0000,0.0767,No CT,No CT,No CT,No CT,No CT,-0.0000,1.2165,-3.0228,0.0002,1.4304
08/28/2024 14:00:00,No CT,-2.3155,-2.9077,0.0044,No CT,0.0007,0.1254,0.0000,0.0769,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-3.1094,0.0002,1.4102
08/28/2024 15:00:00,No CT,-3.8424,-6.0300,0.0057,No CT,0.0002,0.0000,0.0000,0.0792,No CT,No CT,No CT,No CT,No CT,-0.0000,2.1801,-2.9828,0.0002,0.9105
08/28/2024 16:00:00,No CT,-4.0603,-7.7473,0.0000,No CT,0.0000,0.0000,0.0000,0.0776,No CT,No CT,No CT,No CT,No CT,-0.0000,3.1969,-2.2371,0.0002,0.3472
08/28/2024 17:00:00,No CT,-4.5775,-7.3295,0.0080,No CT,0.0002,0.0000,0.0000,0.1582,No CT,No CT,No CT,No CT,No CT,-0.0000,2.9645,-0.7605,0.0002,1.0139
08/28/2024 18:00:00,No CT,-1.7312,-3.5063,0.0000,No CT,0.0000,0.0000,0.0000,0.0768,No CT,No CT,No CT,No CT,No CT,-0.0000,0.5656,-0.1106,0.0001,0.1693
08/28/2024 19:00:00,No CT,-2.8297,-5.2008,0.0000,No CT,0.0000,0.0000,0.0000,0.0773,No CT,No CT,No CT,No CT,No CT,-0.0000,1.6497,-0.0318,0.0001,0.1695
08/28/2024 20:00:00,No CT,-2.0095,-3.3592,0.0023,No CT,0.0105,0.1829,0.0000,0.0824,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0372,-0.0108,0.0001,0.2768
08/28/2024 21:00:00,No CT,-2.9725,-5.1259,0.0031,No CT,0.0103,0.7429,0.2766,0.0824,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0397,-0.0160,0.0001,0.2807
08/28/2024 22:00:00,No CT,-1.5098,-3.3313,0.0050,No CT,0.0046,0.0000,0.0716,0.0818,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0111,0.0001,0.2805
08/28/2024 23:00:00,No CT,-0.6768,-2.1219,0.0012,No CT,0.0291,0.0000,0.0000,0.0779,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0399,-0.0060,0.0001,0.2161
08/29/2024 00:00:00,No CT,-0.2654,-4.5982,0.0000,No CT,0.0351,0.0000,0.0000,0.0542,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0400,-0.0131,0.0001,0.0473
08/29/2024 01:00:00,No CT,-0.2288,-2.4918,0.0000,No CT,0.0000,0.0000,0.0000,0.0510,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0402,-0.0067,0.0001,0.0195
08/29/2024 02:00:00,No CT,-0.1778,-1.8180,0.0007,No CT,0.0139,0.0000,0.0000,0.0503,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0038,0.0001,0.0149
08/29/2024 03:00:00,No CT,-0.1697,-2.1147,0.0000,No CT,0.0000,0.0000,0.0000,0.0505,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.0052,0.0001,0.0141
08/29/2024 04:00:00,No CT,-0.2246,-1.8595,0.0009,No CT,0.0076,0.0000,0.0000,0.0507,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-0.0056,0.0001,0.0125
08/29/2024 05:00:00,No CT,-1.0068,-2.3865,0.0000,No CT,0.0000,0.0000,0.0000,0.0504,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0422,-0.0098,0.0001,0.0124
08/29/2024 06:00:00,No CT,-0.7694,-3.5253,0.0000,No CT,0.0048,0.0000,0.0000,0.6472,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.0127,0.0001,0.0128
08/29/2024 07:00:00,No CT,-0.7398,-3.8972,0.0000,No CT,0.0000,0.0000,0.0000,0.6419,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0401,-0.1053,0.0001,0.0130
08/29/2024 08:00:00,No CT,-0.9557,-2.8610,0.0066,No CT,0.0000,0.0000,0.0000,0.2979,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.4440,0.0001,0.0125
08/29/2024 09:00:00,No CT,-0.3623,-2.1957,0.0010,No CT,0.0000,0.0000,0.0000,0.1004,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-0.8731,0.0001,0.0123
08/29/2024 10:00:00,No CT,-2.0328,-2.0598,0.0091,No CT,0.0007,0.0000,0.0000,0.0982,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0437,-1.5235,0.0001,1.3947
08/29/2024 11:00:00,No CT,-1.9274,-2.4351,0.0005,No CT,0.0005,0.0000,0.0000,0.0975,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0061,-2.2003,0.0001,1.4610
08/29/2024 12:00:00,No CT,-1.9990,-2.2715,0.0042,No CT,0.0006,0.0000,0.0000,0.0991,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.7176,0.0001,1.4455
08/29/2024 13:00:00,No CT,-1.8621,-2.3083,0.0007,No CT,0.0005,0.0000,0.0000,0.1006,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-3.0132,0.0001,1.4384
08/29/2024 14:00:00,No CT,-1.9420,-2.5354,0.0024,No CT,0.0006,0.0000,0.0000,0.1007,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0001,-3.0904,0.0001,1.4312
08/29/2024 15:00:00,No CT,-2.4292,-3.9351,0.0036,No CT,0.0003,0.0687,0.0000,0.1066,No CT,No CT,No CT,No CT,No CT,-0.0000,0.9601,-2.9606,0.0001,0.9271
08/29/2024 16:00:00,No CT,-2.3022,-4.7400,0.0041,No CT,0.0000,0.0000,0.0000,0.1020,No CT,No CT,No CT,No CT,No CT,-0.0000,1.2807,-2.1914,0.0001,0.3525
08/29/2024 17:00:00,No CT,-2.1234,-5.2312,0.0045,No CT,0.0000,0.0000,0.0000,0.1028,No CT,No CT,No CT,No CT,No CT,-0.0000,1.5179,-0.7192,0.0001,0.0213
08/29/2024 18:00:00,No CT,-1.2601,-3.6253,0.0057,No CT,0.0000,0.0000,0.0000,0.1060,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.1300,0.0001,0.0130
08/29/2024 19:00:00,No CT,-2.7883,-5.5907,0.0022,No CT,0.0000,0.0000,0.0151,0.1371,No CT,No CT,No CT,No CT,No CT,-0.0000,1.6082,-0.0315,0.0001,0.0807
08/29/2024 20:00:00,No CT,-2.0627,-3.5702,0.0050,No CT,0.0046,0.2014,0.0000,0.1064,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0369,-0.0115,0.0001,0.1773
08/29/2024 21:00:00,No CT,-4.2473,-6.4014,0.0028,No CT,0.0023,0.9306,0.2749,0.1071,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0393,-0.0189,0.0001,0.1766
08/29/2024 22:00:00,No CT,-2.4475,-4.8324,0.0011,No CT,0.0001,0.0141,0.0724,0.1088,No CT,No CT,No CT,No CT,No CT,-0.0000,1.0416,-0.0158,0.0001,0.1784
08/29/2024 23:00:00,No CT,-1.1083,-3.2964,0.0047,No CT,0.0045,0.0000,0.0000,0.1021,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.0123,0.0001,0.1127
08/30/2024 00:00:00,No CT,-0.3132,-4.6189,0.0000,No CT,0.0328,0.0000,0.0000,0.0527,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.0137,0.0001,0.0134
08/30/2024 01:00:00,No CT,-0.3012,-3.2892,0.0000,No CT,0.0045,0.0000,0.0000,0.0518,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.0112,0.0001,0.0128
08/30/2024 02:00:00,No CT,-0.5526,-1.8217,0.0009,No CT,0.0000,0.0000,0.0000,0.0505,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.0082,0.0001,0.0119
08/30/2024 03:00:00,No CT,-1.7480,-3.3375,0.0030,No CT,0.0002,0.0000,0.0000,0.0505,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0128,0.0001,0.0127
08/30/2024 04:00:00,No CT,-0.2061,-1.6720,0.0016,No CT,0.0000,0.0000,0.0000,0.0506,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0065,0.0001,0.0121
08/30/2024 05:00:00,No CT,-1.0208,-2.3686,0.0000,No CT,0.0000,0.0000,0.0000,0.0512,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0425,-0.0104,0.0001,0.0123
08/30/2024 06:00:00,No CT,-0.7405,-2.8906,0.0000,No CT,0.0000,0.0000,0.0000,0.3468,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0417,-0.0119,0.0001,0.0126
08/30/2024 07:00:00,No CT,-0.7743,-3.1879,0.0000,No CT,0.0000,0.0000,0.0000,0.3761,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0410,-0.0866,0.0001,0.0127
08/30/2024 08:00:00,No CT,-0.9476,-3.0115,0.0064,No CT,0.0001,0.0000,0.0000,0.3729,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0411,-0.3915,0.0001,0.0124
08/30/2024 09:00:00,No CT,-0.3386,-2.3335,0.0000,No CT,0.0000,0.0000,0.0000,0.1464,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-0.8649,0.0001,0.0124
08/30/2024 10:00:00,No CT,-2.0723,-2.5386,0.0049,No CT,0.0007,0.0000,0.0000,0.1042,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0439,-1.5087,0.0001,1.3888
08/30/2024 11:00:00,No CT,-1.8444,-2.2261,0.0005,No CT,0.0005,0.0000,0.0000,0.1009,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0095,-2.1944,0.0001,1.4452
08/30/2024 12:00:00,No CT,-1.8855,-2.3432,0.0009,No CT,0.0005,0.0000,0.0000,0.1027,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.7077,0.0001,1.4352
08/30/2024 13:00:00,No CT,-2.2165,-3.3527,0.0045,No CT,0.0009,0.0000,0.0000,0.0991,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.9906,0.0001,1.4198
08/30/2024 14:00:00,No CT,-2.2171,-3.5583,0.0031,No CT,0.0008,0.0000,0.0000,0.1003,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-3.0680,0.0001,1.4057
08/30/2024 15:00:00,No CT,-3.8785,-6.2335,0.0071,No CT,0.0003,0.0000,0.0000,0.1026,No CT,No CT,No CT,No CT,No CT,-0.0000,2.2297,-2.9480,0.0001,0.9114
08/30/2024 16:00:00,No CT,-2.4709,-4.4283,0.0064,No CT,0.0000,0.0000,0.0000,0.1016,No CT,No CT,No CT,No CT,No CT,-0.0000,1.3902,-2.1710,0.0001,0.3529
08/30/2024 17:00:00,No CT,-0.9008,-2.5396,0.0037,No CT,0.0000,0.0000,0.0000,0.1223,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.7131,0.0001,0.0295
08/30/2024 18:00:00,No CT,-1.3475,-4.7140,0.0007,No CT,0.0000,0.0000,0.0000,0.1001,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.1180,0.0001,0.1063
08/30/2024 19:00:00,No CT,-3.8613,-8.8859,0.0043,No CT,0.0045,0.0000,0.0000,0.1047,No CT,No CT,No CT,No CT,No CT,-0.0000,2.1763,-0.0341,0.0001,0.1795
08/30/2024 20:00:00,No CT,-1.5916,-3.2474,0.0000,No CT,0.0000,0.0000,0.0000,0.1086,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0105,0.0001,0.2784
08/30/2024 21:00:00,No CT,-1.8055,-3.9279,0.0038,No CT,0.0049,0.0000,0.2747,0.1102,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0350,-0.0131,0.0001,0.2796
08/30/2024 22:00:00,No CT,-2.5555,-4.3109,0.0029,No CT,0.0004,0.5059,0.0729,0.1092,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0412,-0.0150,0.0001,0.2822
08/30/2024 23:00:00,No CT,-1.9803,-3.3136,0.0056,No CT,0.0047,0.2745,0.0000,0.1049,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-0.0132,0.0001,0.2100
08/31/2024 00:00:00,No CT,-0.3589,-2.0479,0.0000,No CT,0.0168,0.0000,0.0000,0.0507,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0408,-0.0074,0.0001,0.0521
08/31/2024 01:00:00,No CT,-0.2505,-1.6225,0.0009,No CT,0.0000,0.0000,0.0000,0.0506,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-0.0064,0.0001,0.0203
08/31/2024 02:00:00,No CT,-0.1794,-1.4732,0.0000,No CT,0.0053,0.0000,0.0000,0.0506,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.0065,0.0001,0.0153
08/31/2024 03:00:00,No CT,-0.1600,-1.6616,0.0000,No CT,0.0000,0.0000,0.0000,0.0507,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0073,0.0001,0.0141
08/31/2024 04:00:00,No CT,-0.1636,-1.5208,0.0000,No CT,0.0000,0.0000,0.0000,0.0519,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.0075,0.0010,0.0126
08/31/2024 05:00:00,No CT,-1.0987,-2.8398,0.0032,No CT,0.0000,0.0000,0.0000,0.1655,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0420,-0.0127,0.0003,0.0125
08/31/2024 06:00:00,No CT,-1.0710,-2.8913,0.0036,No CT,0.0000,0.0000,0.0000,0.0866,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0428,-0.0148,0.0006,0.0127
08/31/2024 07:00:00,No CT,-1.1578,-2.9289,0.0027,No CT,0.0001,0.0000,0.0000,0.0800,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0425,-0.0842,0.0006,0.0126
08/31/2024 08:00:00,No CT,-0.7082,-2.6969,0.0000,No CT,0.0000,0.0000,0.0000,0.0794,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0418,-0.2465,0.0006,0.0125
08/31/2024 09:00:00,No CT,-0.2968,-2.2181,0.0000,No CT,0.0000,0.0000,0.0000,0.0781,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-0.7376,0.0006,0.0124
08/31/2024 10:00:00,No CT,-1.7077,-2.1645,0.0005,No CT,0.0004,0.0000,0.0000,0.0775,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0438,-1.4744,0.0002,1.4258
08/31/2024 11:00:00,No CT,-1.7274,-2.2421,0.0004,No CT,0.0005,0.0000,0.0000,0.0786,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0063,-2.1473,0.0002,1.4796
08/31/2024 12:00:00,No CT,-1.7147,-2.2538,0.0005,No CT,0.0005,0.0000,0.0000,0.0814,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.6787,0.0002,1.4695
08/31/2024 13:00:00,No CT,-1.6978,-2.4069,0.0003,No CT,0.0004,0.0000,0.0000,0.0801,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.9669,0.0002,1.4494
08/31/2024 14:00:00,No CT,-1.6740,-2.2057,0.0004,No CT,0.0003,0.0000,0.0000,0.0820,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-3.0064,0.0002,1.4235
08/31/2024 15:00:00,No CT,-1.1719,-2.0552,0.0004,No CT,0.0002,0.0000,0.0000,0.0813,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.8920,0.0002,0.9221
08/31/2024 16:00:00,No CT,-0.5928,-2.0754,0.0000,No CT,0.0000,0.0000,0.0000,0.0824,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-2.1055,0.0002,0.3468
08/31/2024 17:00:00,No CT,-0.2150,-2.0888,0.0000,No CT,0.0000,0.0000,0.0000,0.0815,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.6427,0.0002,0.0210
08/31/2024 18:00:00,No CT,-0.7738,-2.4804,0.0000,No CT,0.0000,0.0000,0.0000,0.0793,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.1068,0.0002,0.0125
08/31/2024 19:00:00,No CT,-0.7537,-2.6055,0.0000,No CT,0.0044,0.0000,0.0000,0.0816,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0000,-0.0182,0.0002,0.0860
08/31/2024 20:00:00,No CT,-0.9829,-2.4027,0.0020,No CT,0.0092,0.0000,0.0000,0.0861,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0001,-0.0065,0.0002,0.1778
08/31/2024 21:00:00,No CT,-1.0472,-3.8175,0.0042,No CT,0.0048,0.0000,0.2743,0.0866,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0376,-0.0115,0.0002,0.1785
08/31/2024 22:00:00,No CT,-0.8407,-3.1447,0.0000,No CT,0.0000,0.0000,0.0736,0.0874,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0403,-0.0108,0.0002,0.1782
08/31/2024 23:00:00,No CT,-0.7657,-2.0051,0.0001,No CT,0.0000,0.0000,0.0000,0.0809,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.0083,0.0002,0.1065
09/01/2024 00:00:00,No CT,-0.5149,-1.6294,0.0001,No CT,0.0088,0.0000,0.0000,0.0503,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0409,-0.0072,0.0002,0.0110
09/01/2024 01:00:00,No CT,-0.2188,-1.7654,0.0007,No CT,0.0000,0.0000,0.0000,0.0508,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0413,-0.0078,0.0002,0.0120
09/01/2024 02:00:00,No CT,-0.1594,-1.5229,0.0000,No CT,0.0000,0.0000,0.0000,0.0523,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0414,-0.0074,0.0002,0.0118
09/01/2024 03:00:00,No CT,-0.1637,-1.4786,0.0000,No CT,0.0000,0.0000,0.0000,0.0507,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0416,-0.0082,0.0035,0.0118
09/01/2024 04:00:00,No CT,-0.1645,-1.6856,0.0000,No CT,0.0000,0.0000,0.0000,0.0510,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0415,-0.0095,0.0001,0.0119
09/01/2024 05:00:00,No CT,-1.0858,-2.4734,0.0000,No CT,0.0000,0.0000,0.0000,0.0537,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0425,-0.0124,0.0000,0.0123
09/01/2024 06:00:00,No CT,-0.8839,-3.6402,0.0000,No CT,0.0000,0.0000,0.0000,0.7070,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0407,-0.0156,0.0000,0.0129
09/01/2024 07:00:00,No CT,-0.8482,-3.6623,0.0000,No CT,0.0000,0.0000,0.0000,0.6240,No CT,No CT,No CT,No CT,No CT,-0.0000,0.0404,-0.0659,0.0000,0.0128
